product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last
dechet,False,80,T047044,True,False,False,False,2024-11-14 14:55:29.718397,2024-11-14 14:55:29.751117
bouteille_t,False,165,T061119,True,False,False,False,2024-11-14 14:55:29.841656,2024-11-14 14:55:29.869501
dechet,False,72,T031081,True,True,False,False,2024-11-14 14:55:29.919550,2024-11-14 14:55:29.963657
dechet,False,265,B066011,False,False,False,False,2024-11-14 14:55:30.008030,2024-11-14 14:55:30.117195
tetrapak,False,60,B065011,True,False,False,False,2024-11-14 14:55:30.102123,2024-11-14 14:55:30.121200
yaourt,False,94,W044006,False,False,False,False,2024-11-14 14:55:30.213176,2024-11-14 14:55:30.237046
bouteille_t,False,199,T080083,True,False,False,False,2024-11-14 14:55:30.375037,2024-11-14 14:55:30.406345
conserve,True,83,S027004,True,True,False,False,2024-11-14 14:55:30.465595,2024-11-14 14:55:30.529945
canette,True,48,S029004,True,False,False,False,2024-11-14 14:55:30.565490,2024-11-14 14:55:30.606193
dechet,False,23,W022015,True,False,False,False,2024-11-14 14:55:30.630655,2024-11-14 14:55:30.650273
dechet,False,130,B017011,True,True,False,False,2024-11-14 14:55:30.716490,2024-11-14 14:55:30.748927
bouteille_t,False,208,T040047,True,True,False,False,2024-11-14 14:55:30.796727,2024-11-14 14:55:30.815881
dechet,False,63,W032006,True,True,False,False,2024-11-14 14:55:30.890484,2024-11-14 14:55:30.922484
tetrapak,False,56,B081010,True,True,False,False,2024-11-14 14:55:31.006863,2024-11-14 14:55:31.032232
carton_petit,False,101,B061019,True,True,False,False,2024-11-14 14:55:31.083946,2024-11-14 14:55:31.128813
dechet,False,220,B044014,True,True,True,False,2024-11-14 14:55:31.143338,2024-11-14 14:55:31.145807
dechet,False,79,B027031,True,True,False,False,2024-11-14 14:55:31.279245,2024-11-14 14:55:31.332626
tetrapak,False,61,B077010,True,False,False,False,2024-11-14 14:55:31.390144,2024-11-14 14:55:31.406675
dechet,False,69,B016060,True,True,False,False,2024-11-14 14:55:31.473461,2024-11-14 14:55:31.525616
carton_grand,False,276,B117007,True,True,True,False,2024-11-14 14:55:31.620550,2024-11-14 14:55:31.623099
dechet,False,67,W038013,True,False,False,False,2024-11-14 14:55:31.730709,2024-11-14 14:55:31.756549
bouteille_t,False,191,T043073,True,False,False,False,2024-11-14 14:55:31.817312,2024-11-14 14:55:31.852453
yaourt,False,55,W045007,True,True,False,False,2024-11-14 14:55:31.930236,2024-11-14 14:55:31.950972
bouteille_b,False,107,W007006,True,True,False,False,2024-11-14 14:55:32.009703,2024-11-14 14:55:32.063322
carton_petit,False,71,B090013,True,True,True,False,2024-11-14 14:55:32.123424,2024-11-14 14:55:32.159152
yaourt,False,50,W060011,True,False,False,False,2024-11-14 14:55:32.274128,2024-11-14 14:55:32.291101
yaourt,False,59,W052013,True,True,False,False,2024-11-14 14:55:32.405130,2024-11-14 14:55:32.432326
yaourt,False,65,W050010,False,False,False,False,2024-11-14 14:55:32.531030,2024-11-14 14:55:32.549532
dechet,False,96,B018028,True,True,False,False,2024-11-14 14:55:32.625733,2024-11-14 14:55:32.659496
dechet,False,55,W021020,True,False,False,False,2024-11-14 14:55:32.686248,2024-11-14 14:55:32.703134
dechet,False,89,W032009,True,False,False,False,2024-11-14 14:55:32.780101,2024-11-14 14:55:32.814634
dechet,False,56,W032008,True,False,False,False,2024-11-14 14:55:32.873045,2024-11-14 14:55:32.905277
yaourt,False,59,W025011,True,False,False,False,2024-11-14 14:55:32.936063,2024-11-14 14:55:32.955474
dechet,False,233,B049013,False,False,False,False,2024-11-14 14:55:33.002621,2024-11-14 14:55:33.112985
conserve,True,119,S035006,True,True,False,False,2024-11-14 14:55:33.121299,2024-11-14 14:55:33.162277
dechet,False,60,W030012,True,False,False,False,2024-11-14 14:55:33.208531,2024-11-14 14:55:33.237883
bouteille_b,False,191,W009006,True,False,False,False,2024-11-14 14:55:33.306790,2024-11-14 14:55:33.344919
journal,False,207,B037061,True,True,True,True,2024-11-14 14:55:33.382580,2024-11-14 14:55:33.389263
tetrapak,False,55,B064004,True,False,False,False,2024-11-14 14:55:33.475210,2024-11-14 14:55:33.493994
dechet,False,79,B018063,True,True,False,False,2024-11-14 14:55:33.569151,2024-11-14 14:55:33.618052
yaourt,False,47,W045008,True,False,False,False,2024-11-14 14:55:33.683417,2024-11-14 14:55:33.716007
journal,False,401,B051042,False,False,False,False,2024-11-14 14:55:33.785908,2024-11-14 14:55:33.865692
dechet,False,189,B064013,True,True,True,True,2024-11-14 14:55:33.872530,2024-11-14 14:55:33.874357
dechet,False,49,W031019,True,False,False,False,2024-11-14 14:55:33.963108,2024-11-14 14:55:33.982663
dechet,False,152,B071015,False,False,False,False,2024-11-14 14:55:34.058350,2024-11-14 14:55:34.151954
bouteille_t,False,211,T033043,True,False,False,False,2024-11-14 14:55:34.126039,2024-11-14 14:55:34.152102
bouteille_b,False,125,W008006,True,False,False,False,2024-11-14 14:55:34.211136,2024-11-14 14:55:34.245955
bouteille_t,False,184,T054100,True,True,False,False,2024-11-14 14:55:34.319963,2024-11-14 14:55:34.348780
bouteille_b,False,57,W009007,True,True,False,False,2024-11-14 14:55:34.410533,2024-11-14 14:55:34.481732
canette,True,57,S014004,True,True,False,False,2024-11-14 14:55:34.458524,2024-11-14 14:55:34.490522
bouteille_b,False,73,W012006,True,False,False,False,2024-11-14 14:55:34.579663,2024-11-14 14:55:34.674539
yaourt,False,51,W048008,True,False,False,False,2024-11-14 14:55:34.700951,2024-11-14 14:55:34.717411
yaourt,False,49,W045008,True,False,False,False,2024-11-14 14:55:34.813560,2024-11-14 14:55:34.842174
dechet,False,76,T052118,True,True,False,False,2024-11-14 14:55:34.944573,2024-11-14 14:55:34.984935
dechet,False,87,B020055,True,True,False,False,2024-11-14 14:55:35.047974,2024-11-14 14:55:35.101310
bouteille_b,False,69,W005003,True,True,True,False,2024-11-14 14:55:35.101977,2024-11-14 14:55:35.127612
journal,False,9,B047041,True,True,True,False,2024-11-14 14:55:35.197376,2024-11-14 14:55:35.329671
carton_grand,False,4,B088008,True,True,True,True,2024-11-14 14:55:35.307600,2024-11-14 14:55:35.397850
conserve,True,67,S020004,True,True,True,False,2024-11-14 14:55:35.376739,2024-11-14 14:55:35.427311
carton_petit,False,89,B090023,True,True,False,False,2024-11-14 14:55:35.489289,2024-11-14 14:55:35.532725
canette,True,64,S039005,True,True,False,False,2024-11-14 14:55:35.622081,2024-11-14 14:55:35.656677
bouteille_t,False,61,T015115,True,True,True,True,2024-11-14 14:55:35.652510,2024-11-14 14:55:35.678192
bouteille_b,False,83,W015004,True,True,True,False,2024-11-14 14:55:35.802709,2024-11-14 14:55:35.834483
bouteille_t,False,68,T050059,True,False,False,False,2024-11-14 14:55:35.903009,2024-11-14 14:55:35.982944
journal,False,346,B034062,True,True,True,True,2024-11-14 14:55:35.971233,2024-11-14 14:55:35.976688
tetrapak,False,79,B057011,True,False,False,False,2024-11-14 14:55:36.052848,2024-11-14 14:55:36.077956
carton_petit,False,100,B134030,True,False,False,False,2024-11-14 14:55:36.221249,2024-11-14 14:55:36.280481
dechet,False,79,W038019,True,True,False,False,2024-11-14 14:55:36.331916,2024-11-14 14:55:36.353093
dechet,False,78,W026012,True,True,False,False,2024-11-14 14:55:36.407274,2024-11-14 14:55:36.433572
dechet,False,82,T044084,True,False,False,False,2024-11-14 14:55:36.518218,2024-11-14 14:55:36.556548
dechet,False,234,B063022,True,True,True,True,2024-11-14 14:55:36.603215,2024-11-14 14:55:36.604744
dechet,False,5,B062024,True,True,True,True,2024-11-14 14:55:36.685899,2024-11-14 14:55:36.794851
yaourt,False,60,W044009,True,False,False,False,2024-11-14 14:55:36.796109,2024-11-14 14:55:36.829401
dechet,False,71,T047080,True,True,False,False,2024-11-14 14:55:36.914057,2024-11-14 14:55:36.942458
dechet,False,78,B023059,True,True,True,False,2024-11-14 14:55:37.031616,2024-11-14 14:55:37.074411
canette,True,90,S023003,True,True,False,False,2024-11-14 14:55:37.110394,2024-11-14 14:55:37.134610
bouteille_t,False,219,T014145,True,True,False,False,2024-11-14 14:55:37.140164,2024-11-14 14:55:37.163817
carton_grand,False,181,B111007,False,False,False,False,2024-11-14 14:55:37.280127,2024-11-14 14:55:37.429034
dechet,False,113,B017079,True,True,False,False,2024-11-14 14:55:37.366763,2024-11-14 14:55:37.401194
yaourt,False,64,W050009,True,False,False,False,2024-11-14 14:55:37.491959,2024-11-14 14:55:37.515055
conserve,True,115,S035007,True,True,False,False,2024-11-14 14:55:37.611191,2024-11-14 14:55:37.656968
dechet,False,52,W037017,True,True,False,False,2024-11-14 14:55:37.718128,2024-11-14 14:55:37.742075
dechet,False,62,W024004,True,True,False,False,2024-11-14 14:55:37.788901,2024-11-14 14:55:37.823936
dechet,False,2,B097025,True,True,True,False,2024-11-14 14:55:37.918777,2024-11-14 14:55:38.048781
tetrapak,False,54,B043010,True,True,False,False,2024-11-14 14:55:37.980861,2024-11-14 14:55:38.013581
dechet,False,4,B084009,True,True,True,False,2024-11-14 14:55:38.093751,2024-11-14 14:55:38.188087
dechet,False,93,B017036,True,False,False,False,2024-11-14 14:55:38.182980,2024-11-14 14:55:38.244134
dechet,False,3,B069010,True,True,True,False,2024-11-14 14:55:38.275028,2024-11-14 14:55:38.362648
bouteille_t,False,64,T031066,True,False,False,False,2024-11-14 14:55:38.338160,2024-11-14 14:55:38.410177
yaourt,False,37,W020015,True,False,False,False,2024-11-14 14:55:38.388848,2024-11-14 14:55:38.421310
tetrapak,False,40,B082007,True,True,False,False,2024-11-14 14:55:38.506520,2024-11-14 14:55:38.543145
carton_petit,False,79,B050016,True,True,False,False,2024-11-14 14:55:38.569945,2024-11-14 14:55:38.603214
yaourt,False,63,W053006,True,True,False,False,2024-11-14 14:55:38.703445,2024-11-14 14:55:38.722864
bouteille_b,False,56,W010005,True,True,False,False,2024-11-14 14:55:38.806090,2024-11-14 14:55:38.897582
dechet,False,64,W032015,True,False,False,False,2024-11-14 14:55:38.898067,2024-11-14 14:55:38.920662
canette,True,72,S025005,True,True,False,False,2024-11-14 14:55:38.983114,2024-11-14 14:55:39.003732
canette,True,96,S029005,True,False,False,False,2024-11-14 14:55:39.081319,2024-11-14 14:55:39.112448
carton_grand,False,268,B029011,False,False,False,False,2024-11-14 14:55:39.118222,2024-11-14 14:55:39.222226
dechet,False,68,W030012,True,False,False,False,2024-11-14 14:55:39.206060,2024-11-14 14:55:39.234009
bouteille_b,False,73,W006003,True,True,True,True,2024-11-14 14:55:39.274813,2024-11-14 14:55:39.307730
yaourt,False,53,W051011,True,True,False,False,2024-11-14 14:55:39.404168,2024-11-14 14:55:39.438718
conserve,True,119,S035001,True,True,True,False,2024-11-14 14:55:39.523680,2024-11-14 14:55:39.564613
dechet,False,66,W038010,True,False,False,False,2024-11-14 14:55:39.634797,2024-11-14 14:55:39.649118
carton_grand,False,324,B050015,False,False,False,False,2024-11-14 14:55:39.697649,2024-11-14 14:55:39.787312
bouteille_b,False,141,W007003,True,False,False,False,2024-11-14 14:55:39.775239,2024-11-14 14:55:39.803731
carton_grand,False,4,B127023,True,True,True,True,2024-11-14 14:55:39.934213,2024-11-14 14:55:40.030998
canette,True,67,S033004,True,True,False,False,2024-11-14 14:55:40.045314,2024-11-14 14:55:40.071984
yaourt,False,49,W034010,True,False,False,False,2024-11-14 14:55:40.132527,2024-11-14 14:55:40.149334
tetrapak,False,74,B082011,True,False,False,False,2024-11-14 14:55:40.250651,2024-11-14 14:55:40.283986
tetrapak,False,58,B072011,True,False,False,False,2024-11-14 14:55:40.353576,2024-11-14 14:55:40.394337
carton_petit,False,112,B105021,True,True,False,False,2024-11-14 14:55:40.485184,2024-11-14 14:55:40.527280
yaourt,False,61,W031010,False,False,False,False,2024-11-14 14:55:40.563954,2024-11-14 14:55:40.601530
bouteille_t,False,51,T049076,True,False,False,False,2024-11-14 14:55:40.663311,2024-11-14 14:55:40.711906
bouteille_t,False,168,T050105,True,False,False,False,2024-11-14 14:55:40.765174,2024-11-14 14:55:40.791065
bouteille_t,False,183,T065126,True,True,False,False,2024-11-14 14:55:40.895716,2024-11-14 14:55:40.926492
conserve,True,78,S022005,True,True,False,False,2024-11-14 14:55:40.972248,2024-11-14 14:55:41.016447
dechet,False,54,W011005,True,False,False,False,2024-11-14 14:55:41.005193,2024-11-14 14:55:41.022140
dechet,False,59,B027046,True,True,False,False,2024-11-14 14:55:41.144558,2024-11-14 14:55:41.185247
bouteille_t,False,68,T058099,True,False,False,False,2024-11-14 14:55:41.260952,2024-11-14 14:55:41.344611
dechet,False,4,B089011,True,True,True,True,2024-11-14 14:55:41.380530,2024-11-14 14:55:41.485563
bouteille_t,False,51,T034121,True,True,True,True,2024-11-14 14:55:41.449574,2024-11-14 14:55:41.478599
bouteille_t,False,50,T066117,True,True,True,False,2024-11-14 14:55:41.582309,2024-11-14 14:55:41.607605
tetrapak,False,74,B065012,True,True,False,False,2024-11-14 14:55:41.675558,2024-11-14 14:55:41.700549
conserve,True,95,S028003,True,True,True,False,2024-11-14 14:55:41.769601,2024-11-14 14:55:41.794446
dechet,False,67,T039128,True,True,False,False,2024-11-14 14:55:41.867845,2024-11-14 14:55:41.907792
journal,False,266,B030071,True,True,True,True,2024-11-14 14:55:41.929083,2024-11-14 14:55:41.933095
dechet,False,77,W042004,True,False,False,False,2024-11-14 14:55:42.050887,2024-11-14 14:55:42.083091
dechet,False,71,T052096,True,False,False,False,2024-11-14 14:55:42.182246,2024-11-14 14:55:42.223615
dechet,False,69,W045011,True,False,False,False,2024-11-14 14:55:42.313302,2024-11-14 14:55:42.341931
dechet,False,243,B060015,False,False,False,False,2024-11-14 14:55:42.394142,2024-11-14 14:55:42.477461
carton_petit,False,100,B078010,True,True,True,False,2024-11-14 14:55:42.491738,2024-11-14 14:55:42.535142
yaourt,False,64,W034011,False,False,False,False,2024-11-14 14:55:42.578748,2024-11-14 14:55:42.605507
conserve,True,94,S036003,True,True,False,False,2024-11-14 14:55:42.699277,2024-11-14 14:55:42.736354
dechet,False,94,T030096,True,False,False,False,2024-11-14 14:55:42.775037,2024-11-14 14:55:42.812873
bouteille_b,False,211,W008005,True,False,False,False,2024-11-14 14:55:42.858375,2024-11-14 14:55:42.885798
yaourt,False,63,W058007,True,False,False,False,2024-11-14 14:55:43.004540,2024-11-14 14:55:43.030635
yaourt,False,50,W036001,True,False,False,False,2024-11-14 14:55:43.095501,2024-11-14 14:55:43.123795
bouteille_b,False,66,W007006,True,True,True,False,2024-11-14 14:55:43.173051,2024-11-14 14:55:43.206598
dechet,False,5,B058019,True,True,True,False,2024-11-14 14:55:43.250920,2024-11-14 14:55:43.357122
conserve,True,90,S041002,True,True,False,False,2024-11-14 14:55:43.387852,2024-11-14 14:55:43.419348
canette,True,60,S039004,True,True,True,False,2024-11-14 14:55:43.520843,2024-11-14 14:55:43.547766
tetrapak,False,77,B056011,True,False,False,False,2024-11-14 14:55:43.602194,2024-11-14 14:55:43.630818
carton_petit,False,103,B097011,True,True,False,False,2024-11-14 14:55:43.724469,2024-11-14 14:55:43.766848
dechet,False,5,B054018,True,True,True,False,2024-11-14 14:55:43.797051,2024-11-14 14:55:43.891311
tetrapak,False,70,B040007,True,False,False,False,2024-11-14 14:55:43.854651,2024-11-14 14:55:43.889825
bouteille_b,False,186,W010001,True,False,False,False,2024-11-14 14:55:43.955911,2024-11-14 14:55:43.989543
tetrapak,False,77,B101006,True,True,False,False,2024-11-14 14:55:44.101542,2024-11-14 14:55:44.132117
bouteille_t,False,59,T040074,True,False,False,False,2024-11-14 14:55:44.183288,2024-11-14 14:55:44.259503
dechet,False,105,B023039,True,True,True,False,2024-11-14 14:55:44.300695,2024-11-14 14:55:44.341185
dechet,False,61,B006047,True,True,False,False,2024-11-14 14:55:44.334962,2024-11-14 14:55:44.386548
dechet,False,143,B066010,True,True,True,False,2024-11-14 14:55:44.423854,2024-11-14 14:55:44.425476
dechet,False,86,B013053,True,True,True,False,2024-11-14 14:55:44.492900,2024-11-14 14:55:44.521165
tetrapak,False,73,B090008,True,False,False,False,2024-11-14 14:55:44.621871,2024-11-14 14:55:44.645130
bouteille_b,False,125,W012004,True,True,False,False,2024-11-14 14:55:44.746189,2024-11-14 14:55:44.780187
journal,False,277,B060062,False,False,False,False,2024-11-14 14:55:44.867838,2024-11-14 14:55:45.039488
carton_grand,False,202,B136007,False,False,False,False,2024-11-14 14:55:45.038726,2024-11-14 14:55:45.162494
journal,False,264,B048046,False,False,False,False,2024-11-14 14:55:45.136379,2024-11-14 14:55:45.229602
dechet,False,70,T057028,True,True,False,False,2024-11-14 14:55:45.280537,2024-11-14 14:55:45.318427
journal,False,8,B065033,True,True,True,True,2024-11-14 14:55:45.412350,2024-11-14 14:55:45.514198
dechet,False,257,B058010,True,True,True,False,2024-11-14 14:55:45.490162,2024-11-14 14:55:45.493013
bouteille_b,False,84,W012007,True,True,True,False,2024-11-14 14:55:45.620025,2024-11-14 14:55:45.632751
bouteille_b,False,180,W009006,True,False,False,False,2024-11-14 14:55:45.711697,2024-11-14 14:55:45.744892
carton_petit,False,81,B037016,True,True,True,False,2024-11-14 14:55:45.759031,2024-11-14 14:55:45.803486
yaourt,False,59,W009012,True,False,False,False,2024-11-14 14:55:45.781964,2024-11-14 14:55:45.810678
tetrapak,False,53,B092006,False,False,False,False,2024-11-14 14:55:45.914423,2024-11-14 14:55:45.948520
canette,True,55,S030002,True,True,False,False,2024-11-14 14:55:46.016982,2024-11-14 14:55:46.050336
dechet,False,40,W018014,True,False,False,False,2024-11-14 14:55:46.069513,2024-11-14 14:55:46.092641
tetrapak,False,64,B061009,True,False,False,False,2024-11-14 14:55:46.156656,2024-11-14 14:55:46.179858
tetrapak,False,54,B059009,True,False,False,False,2024-11-14 14:55:46.241602,2024-11-14 14:55:46.267844
dechet,False,3,B040020,True,True,True,True,2024-11-14 14:55:46.296003,2024-11-14 14:55:46.379110
bouteille_t,False,85,T050080,True,True,True,False,2024-11-14 14:55:46.396928,2024-11-14 14:55:46.424343
dechet,False,45,B022039,True,True,False,False,2024-11-14 14:55:46.510156,2024-11-14 14:55:46.554713
carton_petit,False,98,B099007,True,True,False,False,2024-11-14 14:55:46.634149,2024-11-14 14:55:46.673083
carton_grand,False,205,B072013,True,True,True,True,2024-11-14 14:55:46.725118,2024-11-14 14:55:46.727176
dechet,False,79,T050058,True,False,False,False,2024-11-14 14:55:46.852605,2024-11-14 14:55:46.894167
journal,False,9,B036047,True,True,True,True,2024-11-14 14:55:46.925840,2024-11-14 14:55:47.067550
dechet,False,80,B008057,True,True,False,False,2024-11-14 14:55:46.968093,2024-11-14 14:55:47.004869
